"Year","State","mk1","mk2","measure","other","type","chem_name","chem_index","Value"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","CYPRODINIL","288202","5,500"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","DIFENOCONAZOLE","128847","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","FENHEXAMID","90209","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","FLUDIOXONIL","71503","4,500"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","FLUOPYRAM","80302","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","FOSETYL-AL","123301","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","MEFENOXAM","113502","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","MONO-POTASSIUM SALT","76416","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","PROPICONAZOLE","122101","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","PYDIFLUMETOFEN","90110","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","PYRACLOSTROBIN","99100","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","PYRIMETHANIL","288201","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","TETRACONAZOLE","120603","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","THIOPHANATE-METHYL","102001","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","THIRAM","79801","142,400"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","TOTAL",NA,"303,200"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","TRIFLUMIZOLE","128879","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","CARFENTRAZONE-ETHYL","128712","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","CLETHODIM","121011","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","COPPER ETHANOLAMINE","24409","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","DIMETHENAMID","129051","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","FLUMIOXAZIN","129034","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","FLUROXYPYR 1-MHE","128968","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","GLYPHOSATE ISO. SALT","103601","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","HALOSULFURON-METHYL","128721","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","KANTOR","129108","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","TOTAL",NA,"2,600"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","ABAMECTIN","122804","(Z)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","ACETAMIPRID","99050","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","BIFENAZATE","586","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","BIFENTHRIN","128825","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","CARBARYL","56801","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","CHLORANTRANILIPROLE","90100","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","CYANTRANILIPROLE","90098","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","CYFLUMETOFEN","138831","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","DIAZINON","57801","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","FENAZAQUIN","44501","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","FENPYROXIMATE","129131","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","IMIDACLOPRID","129099","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","MALATHION","57701","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","METHOXYFENOZIDE","121027","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","NALED","34401","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","NOVALURON","124002","1,100"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","SPINETORAM","110007","700"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","SPIROMESIFEN","24875","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","SULFOXAFLOR","5210","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","THIAMETHOXAM","60109","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","TOTAL",NA,"6,200"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"OTHER","ACIBENZOLAR-S-METHYL","61402","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"OTHER","CYTOKININS","116801","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"OTHER","ETHEPHON","99801","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"OTHER","INDOLEBUTYRIC ACID","46701","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"OTHER","METAM-POTASSIUM","39002","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009","6800","(NA)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"OTHER","TOTAL",NA,"8,600"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","AZOXYSTROBIN","128810","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","BACILLUS SUBTILIS","6479","(NA)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","BORAX DECAHYDRATE","11102","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","BOSCALID","128008","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","CAPTAN","81301","2.025"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","CYFLUFENAMID","555550","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","CYPRODINIL","288202","0.294"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","DIFENOCONAZOLE","128847","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","FENHEXAMID","90209","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","FLUDIOXONIL","71503","0.189"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","FLUOPYRAM","80302","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","FOSETYL-AL","123301","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","MEFENOXAM","113502","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","MONO-POTASSIUM SALT","76416","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","PROPICONAZOLE","122101","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","PYDIFLUMETOFEN","90110","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","PYRACLOSTROBIN","99100","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","PYRIMETHANIL","288201","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","TETRACONAZOLE","120603","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","THIOPHANATE-METHYL","102001","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","THIRAM","79801","2.38"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","TRIFLUMIZOLE","128879","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","HERBICIDE","CARFENTRAZONE-ETHYL","128712","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","HERBICIDE","CLETHODIM","121011","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","HERBICIDE","COPPER ETHANOLAMINE","24409","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","HERBICIDE","DIMETHENAMID","129051","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","HERBICIDE","FLUMIOXAZIN","129034","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","HERBICIDE","FLUROXYPYR 1-MHE","128968","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","HERBICIDE","GLYPHOSATE ISO. SALT","103601","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","HERBICIDE","HALOSULFURON-METHYL","128721","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","HERBICIDE","KANTOR","129108","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","ABAMECTIN","122804","0.017"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","ACETAMIPRID","99050","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","BIFENAZATE","586","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","BIFENTHRIN","128825","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","CARBARYL","56801","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","CHLORANTRANILIPROLE","90100","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","CYANTRANILIPROLE","90098","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","CYFLUMETOFEN","138831","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","DIAZINON","57801","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","FENAZAQUIN","44501","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","FENPYROXIMATE","129131","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","IMIDACLOPRID","129099","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","MALATHION","57701","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","METHOXYFENOZIDE","121027","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","NALED","34401","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","NOVALURON","124002","0.072"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","SPINETORAM","110007","0.069"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","SPIROMESIFEN","24875","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","SULFOXAFLOR","5210","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","THIAMETHOXAM","60109","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","ACIBENZOLAR-S-METHYL","61402","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","CYTOKININS","116801","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","ETHEPHON","99801","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","INDOLEBUTYRIC ACID","46701","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","METAM-POTASSIUM","39002","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009","6800","(NA)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","AZOXYSTROBIN","128810","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","BACILLUS SUBTILIS","6479","(NA)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","BORAX DECAHYDRATE","11102","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","BOSCALID","128008","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","CAPTAN","81301","21.339"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","CYFLUFENAMID","555550","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","CYPRODINIL","288202","0.816"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","DIFENOCONAZOLE","128847","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","FENHEXAMID","90209","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","FLUDIOXONIL","71503","0.652"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","FLUOPYRAM","80302","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","FOSETYL-AL","123301","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","MEFENOXAM","113502","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","MONO-POTASSIUM SALT","76416","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","PROPICONAZOLE","122101","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","PYDIFLUMETOFEN","90110","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","PYRACLOSTROBIN","99100","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","PYRIMETHANIL","288201","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","TETRACONAZOLE","120603","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","THIOPHANATE-METHYL","102001","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","THIRAM","79801","22.509"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","TRIFLUMIZOLE","128879","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","HERBICIDE","CARFENTRAZONE-ETHYL","128712","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","HERBICIDE","CLETHODIM","121011","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","HERBICIDE","COPPER ETHANOLAMINE","24409","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","HERBICIDE","DIMETHENAMID","129051","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","HERBICIDE","FLUMIOXAZIN","129034","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","HERBICIDE","FLUROXYPYR 1-MHE","128968","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","HERBICIDE","GLYPHOSATE ISO. SALT","103601","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","HERBICIDE","HALOSULFURON-METHYL","128721","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","HERBICIDE","KANTOR","129108","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","ABAMECTIN","122804","0.037"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","ACETAMIPRID","99050","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","BIFENAZATE","586","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","BIFENTHRIN","128825","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","CARBARYL","56801","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","CHLORANTRANILIPROLE","90100","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","CYANTRANILIPROLE","90098","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","CYFLUMETOFEN","138831","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","DIAZINON","57801","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","FENAZAQUIN","44501","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","FENPYROXIMATE","129131","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","IMIDACLOPRID","129099","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","MALATHION","57701","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","METHOXYFENOZIDE","121027","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","NALED","34401","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","NOVALURON","124002","0.187"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","SPINETORAM","110007","0.124"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","SPIROMESIFEN","24875","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","SULFOXAFLOR","5210","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","INSECTICIDE","THIAMETHOXAM","60109","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","ACIBENZOLAR-S-METHYL","61402","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","CYTOKININS","116801","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","ETHEPHON","99801","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","INDOLEBUTYRIC ACID","46701","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","METAM-POTASSIUM","39002","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009","6800","(NA)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","AZOXYSTROBIN","128810","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","BACILLUS SUBTILIS","6479","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","BORAX DECAHYDRATE","11102","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","BOSCALID","128008","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","CAPTAN","81301","10.5"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","CYFLUFENAMID","555550","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","CYPRODINIL","288202","2.8"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","DIFENOCONAZOLE","128847","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","FENHEXAMID","90209","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","FLUDIOXONIL","71503","3.4"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","FLUOPYRAM","80302","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","FOSETYL-AL","123301","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","MEFENOXAM","113502","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","MONO-POTASSIUM SALT","76416","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","PROPICONAZOLE","122101","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","PYDIFLUMETOFEN","90110","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","PYRACLOSTROBIN","99100","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","PYRIMETHANIL","288201","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","TETRACONAZOLE","120603","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","THIOPHANATE-METHYL","102001","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","THIRAM","79801","9.5"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","TRIFLUMIZOLE","128879","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","HERBICIDE","CARFENTRAZONE-ETHYL","128712","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","HERBICIDE","CLETHODIM","121011","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","HERBICIDE","COPPER ETHANOLAMINE","24409","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","HERBICIDE","DIMETHENAMID","129051","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","HERBICIDE","FLUMIOXAZIN","129034","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","HERBICIDE","FLUROXYPYR 1-MHE","128968","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","HERBICIDE","GLYPHOSATE ISO. SALT","103601","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","HERBICIDE","HALOSULFURON-METHYL","128721","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","HERBICIDE","KANTOR","129108","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","ABAMECTIN","122804","2.1"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","ACETAMIPRID","99050","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","BIFENAZATE","586","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","BIFENTHRIN","128825","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","CARBARYL","56801","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","CHLORANTRANILIPROLE","90100","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","CYANTRANILIPROLE","90098","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","CYFLUMETOFEN","138831","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","DIAZINON","57801","(D)"
2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","FENAZAQUIN","44501","(D)"
